id,date,time,name,size,type,price
2015-010052,6/18/2015,12:09:32,mexicana,L,veggie,20.25
2015-010052,6/18/2015,12:09:32,brie_carre,S,supreme,23.65
2015-010052,6/18/2015,12:09:32,southw_ckn,L,chicken,20.75
2015-010052,6/18/2015,12:09:32,bbq_ckn,L,chicken,20.75
2015-010053,6/18/2015,12:09:43,sicilian,S,supreme,12.25
2015-010054,6/18/2015,12:13:35,ital_veggie,S,veggie,12.75
2015-010055,6/18/2015,12:21:00,thai_ckn,S,chicken,12.75
2015-010056,6/18/2015,12:50:45,big_meat,S,classic,12
2015-010057,6/18/2015,12:51:26,four_cheese,L,veggie,17.95
2015-010058,6/18/2015,12:59:37,southw_ckn,L,chicken,20.75
2015-010058,6/18/2015,12:59:37,spicy_ital,S,supreme,12.5
2015-010058,6/18/2015,12:59:37,pep_msh_pep,M,classic,14.5
2015-010058,6/18/2015,12:59:37,cali_ckn,S,chicken,12.75
2015-010058,6/18/2015,12:59:37,mexicana,L,veggie,20.25
2015-010058,6/18/2015,12:59:37,big_meat,S,classic,12
2015-010058,6/18/2015,12:59:37,southw_ckn,M,chicken,16.75
2015-010058,6/18/2015,12:59:37,ckn_pesto,M,chicken,16.75
2015-010058,6/18/2015,12:59:37,spicy_ital,L,supreme,20.75
2015-010058,6/18/2015,12:59:37,the_greek,S,classic,12
2015-010058,6/18/2015,12:59:37,hawaiian,L,classic,16.5
2015-010059,6/18/2015,13:08:07,veggie_veg,M,veggie,16
2015-010060,6/18/2015,13:09:34,sicilian,M,supreme,16.25
2015-010060,6/18/2015,13:09:34,ital_cpcllo,S,classic,12
2015-010060,6/18/2015,13:09:34,big_meat,S,classic,12
2015-010061,6/18/2015,13:17:01,soppressata,L,supreme,20.75
2015-010061,6/18/2015,13:17:01,ital_supr,L,supreme,20.75
2015-010062,6/18/2015,13:28:45,bbq_ckn,L,chicken,20.75
2015-010062,6/18/2015,13:28:45,napolitana,L,classic,20.5
2015-010063,6/18/2015,13:32:02,ital_supr,L,supreme,20.75
2015-010063,6/18/2015,13:32:02,hawaiian,S,classic,10.5
2015-010064,6/18/2015,13:36:27,bbq_ckn,L,chicken,20.75
2015-010065,6/18/2015,13:42:24,mexicana,L,veggie,20.25
2015-010066,6/18/2015,13:49:00,spicy_ital,L,supreme,20.75
2015-010066,6/18/2015,13:49:00,spicy_ital,M,supreme,16.5
2015-010066,6/18/2015,13:49:00,sicilian,M,supreme,16.25
2015-010066,6/18/2015,13:49:00,four_cheese,L,veggie,17.95
2015-010067,6/18/2015,13:50:47,mexicana,M,veggie,16
2015-010067,6/18/2015,13:50:47,napolitana,L,classic,20.5
2015-010068,6/18/2015,14:02:46,green_garden,L,veggie,20.25
2015-010068,6/18/2015,14:02:46,spicy_ital,L,supreme,20.75
2015-010068,6/18/2015,14:02:46,green_garden,S,veggie,12
2015-010068,6/18/2015,14:02:46,southw_ckn,L,chicken,20.75
2015-010069,6/18/2015,14:16:56,spinach_supr,L,supreme,20.75
2015-010069,6/18/2015,14:16:56,ital_veggie,M,veggie,16.75
2015-010069,6/18/2015,14:16:56,sicilian,M,supreme,16.25
2015-010070,6/18/2015,14:46:28,big_meat,S,classic,12
2015-010070,6/18/2015,14:46:28,thai_ckn,L,chicken,20.75
2015-010071,6/18/2015,14:48:52,spicy_ital,S,supreme,12.5
2015-010072,6/18/2015,15:20:22,five_cheese,L,veggie,18.5
2015-010073,6/18/2015,15:22:11,calabrese,L,supreme,20.25
2015-010074,6/18/2015,15:48:06,big_meat,S,classic,12
2015-010075,6/18/2015,16:03:06,the_greek,XXL,classic,35.95
2015-010075,6/18/2015,16:03:06,sicilian,M,supreme,16.25
2015-010076,6/18/2015,16:07:56,hawaiian,S,classic,10.5
2015-010076,6/18/2015,16:07:56,cali_ckn,L,chicken,20.75
2015-010077,6/18/2015,16:09:26,bbq_ckn,L,chicken,20.75
2015-010077,6/18/2015,16:09:26,ital_cpcllo,L,classic,20.5
2015-010078,6/18/2015,16:15:34,napolitana,S,classic,12
2015-010078,6/18/2015,16:15:34,spicy_ital,L,supreme,20.75
2015-010078,6/18/2015,16:15:34,veggie_veg,M,veggie,16
2015-010078,6/18/2015,16:15:34,green_garden,S,veggie,12
2015-010079,6/18/2015,16:21:21,bbq_ckn,L,chicken,20.75
2015-010079,6/18/2015,16:21:21,thai_ckn,M,chicken,16.75
2015-010079,6/18/2015,16:21:21,hawaiian,L,classic,16.5
2015-010080,6/18/2015,16:24:32,sicilian,S,supreme,12.25
2015-010081,6/18/2015,16:30:26,classic_dlx,M,classic,16
2015-010081,6/18/2015,16:30:26,mediterraneo,L,veggie,20.25
2015-010082,6/18/2015,16:56:19,thai_ckn,M,chicken,16.75
2015-010082,6/18/2015,16:56:19,calabrese,L,supreme,20.25
2015-010082,6/18/2015,16:56:19,the_greek,M,classic,16
2015-010083,6/18/2015,17:09:05,napolitana,M,classic,16
2015-010083,6/18/2015,17:09:05,ckn_pesto,S,chicken,12.75
2015-010083,6/18/2015,17:09:05,ckn_pesto,M,chicken,16.75
2015-010084,6/18/2015,17:34:43,veggie_veg,L,veggie,20.25
2015-010084,6/18/2015,17:34:43,bbq_ckn,L,chicken,20.75
2015-010084,6/18/2015,17:34:43,napolitana,S,classic,12
2015-010085,6/18/2015,17:44:31,soppressata,S,supreme,12.5
2015-010086,6/18/2015,18:06:45,spicy_ital,L,supreme,20.75
2015-010086,6/18/2015,18:06:45,spinach_supr,L,supreme,20.75
2015-010087,6/18/2015,18:08:31,peppr_salami,L,supreme,20.75
2015-010087,6/18/2015,18:08:31,ckn_alfredo,M,chicken,16.75
2015-010088,6/18/2015,18:19:05,five_cheese,L,veggie,18.5
2015-010088,6/18/2015,18:19:05,green_garden,S,veggie,12
2015-010089,6/18/2015,18:20:23,cali_ckn,L,chicken,20.75
2015-010089,6/18/2015,18:20:23,hawaiian,S,classic,10.5
2015-010090,6/18/2015,18:21:12,thai_ckn,M,chicken,16.75
2015-010090,6/18/2015,18:21:12,spicy_ital,L,supreme,20.75
2015-010090,6/18/2015,18:21:12,bbq_ckn,L,chicken,20.75
2015-010090,6/18/2015,18:21:12,bbq_ckn,L,chicken,20.75
2015-010091,6/18/2015,18:26:23,calabrese,S,supreme,12.25
2015-010092,6/18/2015,18:52:17,southw_ckn,L,chicken,20.75
2015-010092,6/18/2015,18:52:17,spinach_fet,M,veggie,16
2015-010093,6/18/2015,19:08:25,southw_ckn,L,chicken,20.75
2015-010094,6/18/2015,19:18:25,pep_msh_pep,M,classic,14.5
2015-010094,6/18/2015,19:18:25,sicilian,L,supreme,20.25
2015-010095,6/18/2015,19:27:06,ital_supr,L,supreme,20.75
2015-010095,6/18/2015,19:27:06,calabrese,M,supreme,16.25
2015-010096,6/18/2015,19:34:18,mediterraneo,L,veggie,20.25
2015-010096,6/18/2015,19:34:18,spicy_ital,S,supreme,12.5
2015-010097,6/18/2015,19:35:24,veggie_veg,L,veggie,20.25
2015-010097,6/18/2015,19:35:24,pep_msh_pep,S,classic,11
2015-010098,6/18/2015,19:48:41,ckn_alfredo,M,chicken,16.75
2015-010099,6/18/2015,20:13:48,four_cheese,M,veggie,14.75
2015-010099,6/18/2015,20:13:48,the_greek,XL,classic,25.5
2015-010100,6/18/2015,21:48:46,classic_dlx,S,classic,12
2015-010101,6/19/2015,11:30:04,prsc_argla,S,supreme,12.5
2015-010102,6/19/2015,11:55:58,thai_ckn,M,chicken,16.75
2015-010102,6/19/2015,11:55:58,big_meat,S,classic,12
2015-010102,6/19/2015,11:55:58,ital_cpcllo,L,classic,20.5
2015-010102,6/19/2015,11:55:58,ckn_alfredo,M,chicken,16.75
2015-010103,6/19/2015,12:06:49,spinach_supr,L,supreme,20.75
2015-010104,6/19/2015,12:09:37,bbq_ckn,L,chicken,20.75
2015-010105,6/19/2015,12:15:20,classic_dlx,L,classic,20.5
2015-010106,6/19/2015,12:20:53,hawaiian,S,classic,10.5
2015-010106,6/19/2015,12:20:53,ital_cpcllo,L,classic,20.5
2015-010107,6/19/2015,12:26:44,southw_ckn,M,chicken,16.75
2015-010108,6/19/2015,12:30:11,spinach_fet,S,veggie,12
2015-010109,6/19/2015,12:30:44,bbq_ckn,M,chicken,16.75
2015-010109,6/19/2015,12:30:44,ital_supr,S,supreme,12.5
2015-010110,6/19/2015,12:31:07,peppr_salami,L,supreme,20.75
2015-010110,6/19/2015,12:31:07,green_garden,L,veggie,20.25
2015-010111,6/19/2015,12:33:20,classic_dlx,M,classic,16
2015-010112,6/19/2015,12:42:01,spin_pesto,S,veggie,12.5
2015-010112,6/19/2015,12:42:01,mediterraneo,M,veggie,16
2015-010113,6/19/2015,12:42:29,the_greek,XL,classic,25.5
2015-010114,6/19/2015,12:45:30,bbq_ckn,L,chicken,20.75
2015-010115,6/19/2015,13:08:39,ital_supr,L,supreme,20.75
2015-010116,6/19/2015,13:28:04,calabrese,M,supreme,16.25
2015-010116,6/19/2015,13:28:04,thai_ckn,L,chicken,20.75
2015-010117,6/19/2015,13:35:09,ckn_alfredo,M,chicken,16.75
2015-010118,6/19/2015,13:37:07,sicilian,L,supreme,20.25
2015-010119,6/19/2015,13:38:04,mexicana,S,veggie,12
2015-010119,6/19/2015,13:38:04,cali_ckn,S,chicken,12.75
2015-010119,6/19/2015,13:38:04,ital_supr,M,supreme,16.5
2015-010119,6/19/2015,13:38:04,prsc_argla,M,supreme,16.5
2015-010119,6/19/2015,13:38:04,peppr_salami,M,supreme,16.5
2015-010119,6/19/2015,13:38:04,classic_dlx,M,classic,16
2015-010119,6/19/2015,13:38:04,ckn_pesto,M,chicken,16.75
2015-010119,6/19/2015,13:38:04,hawaiian,L,classic,16.5
2015-010119,6/19/2015,13:38:04,southw_ckn,L,chicken,20.75
2015-010119,6/19/2015,13:38:04,four_cheese,L,veggie,17.95
2015-010119,6/19/2015,13:38:04,hawaiian,S,classic,10.5
2015-010119,6/19/2015,13:38:04,sicilian,L,supreme,20.25
2015-010120,6/19/2015,13:40:04,ital_supr,M,supreme,16.5
2015-010120,6/19/2015,13:40:04,veggie_veg,S,veggie,12
2015-010120,6/19/2015,13:40:04,thai_ckn,S,chicken,12.75
2015-010120,6/19/2015,13:40:04,pepperoni,L,classic,15.25
2015-010121,6/19/2015,13:45:09,spin_pesto,L,veggie,20.75
2015-010121,6/19/2015,13:45:09,southw_ckn,L,chicken,20.75
2015-010122,6/19/2015,14:05:06,pepperoni,M,classic,12.5
2015-010122,6/19/2015,14:05:06,spinach_supr,M,supreme,16.5
2015-010122,6/19/2015,14:05:06,napolitana,M,classic,16
2015-010123,6/19/2015,14:15:44,brie_carre,S,supreme,23.65
2015-010123,6/19/2015,14:15:44,classic_dlx,M,classic,16
2015-010124,6/19/2015,14:22:29,ckn_pesto,L,chicken,20.75
2015-010125,6/19/2015,14:24:41,ckn_alfredo,M,chicken,16.75
2015-010125,6/19/2015,14:24:41,pepperoni,L,classic,15.25
2015-010125,6/19/2015,14:24:41,cali_ckn,S,chicken,12.75
2015-010126,6/19/2015,14:43:37,spicy_ital,M,supreme,16.5
2015-010126,6/19/2015,14:43:37,prsc_argla,M,supreme,16.5
2015-010127,6/19/2015,14:47:03,sicilian,M,supreme,16.25
2015-010127,6/19/2015,14:47:03,thai_ckn,S,chicken,12.75
2015-010127,6/19/2015,14:47:03,peppr_salami,S,supreme,12.5
2015-010127,6/19/2015,14:47:03,spinach_fet,S,veggie,12
2015-010127,6/19/2015,14:47:03,spin_pesto,S,veggie,12.5
2015-010127,6/19/2015,14:47:03,classic_dlx,L,classic,20.5
2015-010128,6/19/2015,14:51:48,spicy_ital,M,supreme,16.5
2015-010128,6/19/2015,14:51:48,spinach_fet,M,veggie,16
2015-010128,6/19/2015,14:51:48,bbq_ckn,S,chicken,12.75
2015-010128,6/19/2015,14:51:48,ital_supr,M,supreme,16.5
2015-010129,6/19/2015,14:58:46,soppressata,L,supreme,20.75
2015-010130,6/19/2015,15:22:35,spicy_ital,L,supreme,20.75
2015-010131,6/19/2015,15:28:45,bbq_ckn,S,chicken,12.75
2015-010131,6/19/2015,15:28:45,spicy_ital,M,supreme,16.5
2015-010131,6/19/2015,15:28:45,green_garden,S,veggie,12
2015-010131,6/19/2015,15:28:45,four_cheese,M,veggie,14.75
2015-010132,6/19/2015,15:39:08,spinach_fet,S,veggie,12
2015-010132,6/19/2015,15:39:08,ital_veggie,M,veggie,16.75
2015-010132,6/19/2015,15:39:08,brie_carre,S,supreme,23.65
2015-010132,6/19/2015,15:39:08,cali_ckn,M,chicken,16.75
2015-010133,6/19/2015,15:41:32,veggie_veg,L,veggie,20.25
2015-010133,6/19/2015,15:41:32,pep_msh_pep,L,classic,17.5
2015-010133,6/19/2015,15:41:32,pep_msh_pep,S,classic,11
2015-010133,6/19/2015,15:41:32,cali_ckn,M,chicken,16.75
2015-010134,6/19/2015,16:01:36,cali_ckn,M,chicken,16.75
2015-010135,6/19/2015,16:02:46,spin_pesto,L,veggie,20.75
2015-010135,6/19/2015,16:02:46,spin_pesto,S,veggie,12.5
2015-010136,6/19/2015,16:11:22,five_cheese,L,veggie,18.5
2015-010136,6/19/2015,16:11:22,thai_ckn,L,chicken,20.75
2015-010136,6/19/2015,16:11:22,ckn_alfredo,M,chicken,16.75
2015-010137,6/19/2015,16:33:31,ital_cpcllo,L,classic,20.5
2015-010137,6/19/2015,16:33:31,spinach_supr,S,supreme,12.5
2015-010137,6/19/2015,16:33:31,brie_carre,S,supreme,23.65
2015-010138,6/19/2015,16:43:13,ital_supr,L,supreme,20.75
2015-010139,6/19/2015,16:49:56,green_garden,S,veggie,12
2015-010139,6/19/2015,16:49:56,thai_ckn,L,chicken,20.75
2015-010139,6/19/2015,16:49:56,sicilian,M,supreme,16.25
2015-010139,6/19/2015,16:49:56,spinach_supr,L,supreme,20.75
2015-010140,6/19/2015,16:54:12,spinach_supr,M,supreme,16.5
2015-010140,6/19/2015,16:54:12,cali_ckn,M,chicken,16.75
2015-010140,6/19/2015,16:54:12,pep_msh_pep,S,classic,11
2015-010141,6/19/2015,17:18:38,spinach_fet,M,veggie,16
2015-010141,6/19/2015,17:18:38,big_meat,S,classic,12
2015-010142,6/19/2015,17:26:46,hawaiian,L,classic,16.5
2015-010142,6/19/2015,17:26:46,thai_ckn,L,chicken,20.75
2015-010143,6/19/2015,17:31:58,spin_pesto,L,veggie,20.75
2015-010143,6/19/2015,17:31:58,ital_supr,M,supreme,16.5
2015-010144,6/19/2015,17:40:22,classic_dlx,M,classic,16
2015-010145,6/19/2015,17:40:54,cali_ckn,S,chicken,12.75
2015-010145,6/19/2015,17:40:54,thai_ckn,M,chicken,16.75
2015-010146,6/19/2015,18:03:37,ckn_pesto,S,chicken,12.75
2015-010146,6/19/2015,18:03:37,brie_carre,S,supreme,23.65
2015-010147,6/19/2015,18:15:30,spicy_ital,L,supreme,20.75
2015-010147,6/19/2015,18:15:30,ital_cpcllo,L,classic,20.5
2015-010148,6/19/2015,18:34:45,five_cheese,L,veggie,18.5
2015-010148,6/19/2015,18:34:45,sicilian,M,supreme,16.25
2015-010149,6/19/2015,18:54:34,cali_ckn,M,chicken,16.75
2015-010149,6/19/2015,18:54:34,ital_supr,M,supreme,16.5
2015-010150,6/19/2015,19:02:52,pepperoni,S,classic,9.75
2015-010150,6/19/2015,19:02:52,southw_ckn,M,chicken,16.75
2015-010151,6/19/2015,19:08:26,spinach_supr,M,supreme,16.5
2015-010152,6/19/2015,19:19:53,green_garden,M,veggie,16
2015-010153,6/19/2015,19:49:16,hawaiian,M,classic,13.25
2015-010154,6/19/2015,19:52:48,ital_supr,M,supreme,16.5
2015-010154,6/19/2015,19:52:48,veggie_veg,L,veggie,20.25
2015-010154,6/19/2015,19:52:48,green_garden,S,veggie,12
2015-010155,6/19/2015,20:04:41,bbq_ckn,M,chicken,16.75
2015-010155,6/19/2015,20:04:41,spin_pesto,S,veggie,12.5
2015-010155,6/19/2015,20:04:41,spicy_ital,L,supreme,20.75
2015-010155,6/19/2015,20:04:41,ckn_alfredo,M,chicken,16.75
2015-010156,6/19/2015,20:27:24,spinach_fet,S,veggie,12
2015-010156,6/19/2015,20:27:24,peppr_salami,S,supreme,12.5
2015-010156,6/19/2015,20:27:24,spinach_fet,M,veggie,16
2015-010156,6/19/2015,20:27:24,bbq_ckn,M,chicken,16.75
2015-010157,6/19/2015,20:34:22,bbq_ckn,L,chicken,20.75
2015-010157,6/19/2015,20:34:22,ckn_alfredo,M,chicken,16.75
2015-010157,6/19/2015,20:34:22,spinach_fet,S,veggie,12
2015-010157,6/19/2015,20:34:22,sicilian,L,supreme,20.25
2015-010158,6/19/2015,20:37:28,ital_cpcllo,M,classic,16
2015-010159,6/19/2015,20:45:14,cali_ckn,M,chicken,16.75
2015-010159,6/19/2015,20:45:14,five_cheese,L,veggie,18.5
2015-010160,6/19/2015,20:46:19,four_cheese,L,veggie,17.95
2015-010161,6/19/2015,20:47:07,peppr_salami,L,supreme,20.75
2015-010161,6/19/2015,20:47:07,ital_supr,L,supreme,20.75
2015-010162,6/19/2015,20:58:34,four_cheese,M,veggie,14.75
2015-010163,6/19/2015,21:04:29,cali_ckn,S,chicken,12.75
2015-010164,6/19/2015,21:05:22,pepperoni,L,classic,15.25
2015-010165,6/19/2015,21:12:01,hawaiian,S,classic,10.5
2015-010165,6/19/2015,21:12:01,southw_ckn,S,chicken,12.75
2015-010166,6/19/2015,21:19:19,ital_supr,M,supreme,16.5
2015-010166,6/19/2015,21:19:19,calabrese,L,supreme,20.25
2015-010167,6/19/2015,21:27:52,soppressata,L,supreme,20.75
2015-010167,6/19/2015,21:27:52,ital_cpcllo,S,classic,12
2015-010167,6/19/2015,21:27:52,ckn_pesto,M,chicken,16.75
2015-010167,6/19/2015,21:27:52,thai_ckn,L,chicken,20.75
2015-010168,6/19/2015,21:32:27,big_meat,S,classic,12
2015-010168,6/19/2015,21:32:27,cali_ckn,L,chicken,20.75
2015-010168,6/19/2015,21:32:27,sicilian,S,supreme,12.25
2015-010169,6/19/2015,21:32:48,the_greek,M,classic,16
2015-010169,6/19/2015,21:32:48,ckn_pesto,L,chicken,20.75
2015-010170,6/19/2015,21:46:20,five_cheese,L,veggie,18.5
2015-010170,6/19/2015,21:46:20,classic_dlx,M,classic,16
2015-010170,6/19/2015,21:46:20,ital_cpcllo,M,classic,16
2015-010170,6/19/2015,21:46:20,big_meat,S,classic,12
2015-010171,6/19/2015,22:04:53,ital_cpcllo,L,classic,20.5
2015-010172,6/19/2015,22:26:01,veggie_veg,L,veggie,20.25
2015-010172,6/19/2015,22:26:01,ckn_pesto,L,chicken,20.75
2015-010172,6/19/2015,22:26:01,mediterraneo,M,veggie,16
2015-010173,6/19/2015,22:29:23,hawaiian,L,classic,16.5
2015-010173,6/19/2015,22:29:23,ckn_pesto,L,chicken,20.75
2015-010174,6/19/2015,22:53:24,four_cheese,L,veggie,17.95
2015-010174,6/19/2015,22:53:24,prsc_argla,M,supreme,16.5
2015-010175,6/20/2015,11:32:39,veggie_veg,M,veggie,16
2015-010175,6/20/2015,11:32:39,ital_cpcllo,L,classic,20.5
2015-010175,6/20/2015,11:32:39,ckn_alfredo,S,chicken,12.75
2015-010175,6/20/2015,11:32:39,sicilian,S,supreme,12.25
2015-010176,6/20/2015,11:45:20,peppr_salami,S,supreme,12.5
2015-010176,6/20/2015,11:45:20,calabrese,S,supreme,12.25
2015-010176,6/20/2015,11:45:20,spin_pesto,S,veggie,12.5
2015-010176,6/20/2015,11:45:20,classic_dlx,M,classic,16
2015-010177,6/20/2015,11:53:09,napolitana,S,classic,12
2015-010178,6/20/2015,12:07:12,hawaiian,S,classic,10.5
2015-010178,6/20/2015,12:07:12,classic_dlx,S,classic,12
2015-010179,6/20/2015,12:18:46,mediterraneo,M,veggie,16
2015-010179,6/20/2015,12:18:46,four_cheese,L,veggie,17.95
2015-010179,6/20/2015,12:18:46,mexicana,M,veggie,16
2015-010179,6/20/2015,12:18:46,sicilian,L,supreme,20.25
2015-010179,6/20/2015,12:18:46,thai_ckn,S,chicken,12.75
2015-010179,6/20/2015,12:18:46,soppressata,L,supreme,20.75
2015-010179,6/20/2015,12:18:46,green_garden,L,veggie,20.25
2015-010179,6/20/2015,12:18:46,prsc_argla,S,supreme,12.5
2015-010179,6/20/2015,12:18:46,pepperoni,L,classic,15.25
2015-010179,6/20/2015,12:18:46,hawaiian,S,classic,10.5
2015-010179,6/20/2015,12:18:46,peppr_salami,L,supreme,20.75
2015-010179,6/20/2015,12:18:46,spinach_fet,S,veggie,12
2015-010179,6/20/2015,12:18:46,four_cheese,L,veggie,17.95
2015-010180,6/20/2015,12:25:42,five_cheese,L,veggie,18.5
2015-010181,6/20/2015,12:27:38,southw_ckn,M,chicken,16.75
2015-010182,6/20/2015,12:30:48,ital_cpcllo,L,classic,20.5
2015-010182,6/20/2015,12:30:48,big_meat,S,classic,12
2015-010183,6/20/2015,12:36:46,five_cheese,L,veggie,18.5
2015-010183,6/20/2015,12:36:46,four_cheese,M,veggie,14.75
2015-010184,6/20/2015,13:23:37,green_garden,L,veggie,20.25
2015-010185,6/20/2015,13:35:37,five_cheese,L,veggie,18.5
2015-010186,6/20/2015,13:35:54,thai_ckn,M,chicken,16.75
2015-010186,6/20/2015,13:35:54,bbq_ckn,S,chicken,12.75
2015-010186,6/20/2015,13:35:54,thai_ckn,M,chicken,16.75
2015-010186,6/20/2015,13:35:54,veggie_veg,L,veggie,20.25
2015-010186,6/20/2015,13:35:54,thai_ckn,S,chicken,12.75
2015-010186,6/20/2015,13:35:54,spicy_ital,M,supreme,16.5
2015-010186,6/20/2015,13:35:54,ital_supr,M,supreme,16.5
2015-010186,6/20/2015,13:35:54,cali_ckn,L,chicken,20.75
2015-010186,6/20/2015,13:35:54,pepperoni,S,classic,9.75
2015-010186,6/20/2015,13:35:54,ital_cpcllo,M,classic,16
2015-010186,6/20/2015,13:35:54,sicilian,M,supreme,16.25
2015-010186,6/20/2015,13:35:54,sicilian,L,supreme,20.25
2015-010186,6/20/2015,13:35:54,soppressata,M,supreme,16.5
2015-010186,6/20/2015,13:35:54,hawaiian,L,classic,16.5
2015-010186,6/20/2015,13:35:54,ital_veggie,L,veggie,21
2015-010187,6/20/2015,14:11:09,hawaiian,L,classic,16.5
2015-010188,6/20/2015,14:27:59,veggie_veg,S,veggie,12
2015-010189,6/20/2015,14:58:52,thai_ckn,L,chicken,20.75
2015-010189,6/20/2015,14:58:52,pep_msh_pep,L,classic,17.5
2015-010189,6/20/2015,14:58:52,classic_dlx,M,classic,16
2015-010189,6/20/2015,14:58:52,thai_ckn,L,chicken,20.75
2015-010190,6/20/2015,15:32:13,classic_dlx,S,classic,12
2015-010191,6/20/2015,15:48:07,the_greek,S,classic,12
2015-010191,6/20/2015,15:48:07,ckn_pesto,S,chicken,12.75
2015-010192,6/20/2015,15:54:03,mediterraneo,S,veggie,12
2015-010193,6/20/2015,16:23:25,sicilian,L,supreme,20.25
2015-010193,6/20/2015,16:23:25,classic_dlx,S,classic,12
2015-010194,6/20/2015,16:28:11,napolitana,S,classic,12
2015-010194,6/20/2015,16:28:11,ckn_pesto,M,chicken,16.75
2015-010195,6/20/2015,16:53:36,spin_pesto,S,veggie,12.5
2015-010195,6/20/2015,16:53:36,sicilian,S,supreme,12.25
2015-010195,6/20/2015,16:53:36,ital_cpcllo,M,classic,16
2015-010195,6/20/2015,16:53:36,five_cheese,L,veggie,18.5
2015-010196,6/20/2015,16:56:12,four_cheese,L,veggie,17.95
2015-010196,6/20/2015,16:56:12,southw_ckn,M,chicken,16.75
2015-010197,6/20/2015,17:00:52,southw_ckn,M,chicken,16.75
2015-010198,6/20/2015,17:03:12,ital_supr,M,supreme,16.5
2015-010198,6/20/2015,17:03:12,the_greek,XL,classic,25.5
2015-010198,6/20/2015,17:03:12,hawaiian,M,classic,13.25
2015-010198,6/20/2015,17:03:12,peppr_salami,M,supreme,16.5
2015-010199,6/20/2015,17:23:11,classic_dlx,S,classic,12
2015-010199,6/20/2015,17:23:11,five_cheese,L,veggie,18.5
2015-010199,6/20/2015,17:23:11,the_greek,XL,classic,25.5
2015-010200,6/20/2015,17:28:19,ckn_alfredo,M,chicken,16.75
2015-010200,6/20/2015,17:28:19,peppr_salami,L,supreme,20.75
2015-010200,6/20/2015,17:28:19,pepperoni,S,classic,9.75
2015-010201,6/20/2015,17:37:48,ital_cpcllo,M,classic,16
2015-010201,6/20/2015,17:37:48,southw_ckn,L,chicken,20.75
2015-010202,6/20/2015,18:10:34,prsc_argla,M,supreme,16.5
2015-010202,6/20/2015,18:10:34,hawaiian,M,classic,13.25
2015-010202,6/20/2015,18:10:34,pep_msh_pep,L,classic,17.5
2015-010203,6/20/2015,18:17:16,ckn_pesto,M,chicken,16.75
2015-010203,6/20/2015,18:17:16,sicilian,S,supreme,12.25
2015-010203,6/20/2015,18:17:16,sicilian,M,supreme,16.25
2015-010203,6/20/2015,18:17:16,thai_ckn,L,chicken,20.75
2015-010204,6/20/2015,18:19:42,pep_msh_pep,L,classic,17.5
2015-010205,6/20/2015,18:33:58,mexicana,M,veggie,16
2015-010205,6/20/2015,18:33:58,the_greek,L,classic,20.5
2015-010205,6/20/2015,18:33:58,pepperoni,M,classic,12.5
2015-010206,6/20/2015,18:44:46,big_meat,S,classic,12
2015-010207,6/20/2015,18:52:35,ckn_pesto,L,chicken,20.75
2015-010207,6/20/2015,18:52:35,prsc_argla,M,supreme,16.5
2015-010208,6/20/2015,19:31:45,bbq_ckn,M,chicken,16.75
2015-010209,6/20/2015,19:50:42,five_cheese,L,veggie,18.5
2015-010210,6/20/2015,20:01:25,five_cheese,L,veggie,18.5
2015-010211,6/20/2015,20:09:46,spinach_supr,L,supreme,20.75
2015-010211,6/20/2015,20:09:46,napolitana,L,classic,20.5
2015-010212,6/20/2015,20:19:36,ital_veggie,M,veggie,16.75
2015-010212,6/20/2015,20:19:36,peppr_salami,M,supreme,16.5
2015-010213,6/20/2015,20:21:10,ckn_alfredo,L,chicken,20.75
2015-010213,6/20/2015,20:21:10,classic_dlx,S,classic,12
2015-010214,6/20/2015,20:24:31,thai_ckn,M,chicken,16.75
2015-010214,6/20/2015,20:24:31,napolitana,S,classic,12
2015-010214,6/20/2015,20:24:31,calabrese,L,supreme,20.25
2015-010214,6/20/2015,20:24:31,cali_ckn,S,chicken,12.75
2015-010215,6/20/2015,20:28:01,sicilian,S,supreme,12.25
2015-010215,6/20/2015,20:28:01,bbq_ckn,S,chicken,12.75
2015-010215,6/20/2015,20:28:01,thai_ckn,L,chicken,20.75
2015-010216,6/20/2015,21:07:38,spicy_ital,L,supreme,20.75
2015-010216,6/20/2015,21:07:38,napolitana,S,classic,12
2015-010217,6/20/2015,21:27:48,the_greek,L,classic,20.5
2015-010217,6/20/2015,21:27:48,napolitana,S,classic,12
2015-010217,6/20/2015,21:27:48,cali_ckn,S,chicken,12.75
2015-010217,6/20/2015,21:27:48,ital_supr,L,supreme,20.75
2015-010218,6/20/2015,21:35:21,thai_ckn,L,chicken,20.75
2015-010218,6/20/2015,21:35:21,southw_ckn,S,chicken,12.75
2015-010218,6/20/2015,21:35:21,cali_ckn,M,chicken,16.75
2015-010219,6/20/2015,22:09:01,sicilian,M,supreme,16.25
2015-010219,6/20/2015,22:09:01,five_cheese,L,veggie,18.5
2015-010219,6/20/2015,22:09:01,five_cheese,L,veggie,18.5
2015-010220,6/20/2015,22:34:11,napolitana,S,classic,12
2015-010220,6/20/2015,22:34:11,big_meat,S,classic,12
2015-010220,6/20/2015,22:34:11,pepperoni,M,classic,12.5
2015-010221,6/20/2015,22:35:14,southw_ckn,S,chicken,12.75
2015-010221,6/20/2015,22:35:14,thai_ckn,S,chicken,12.75
2015-010222,6/20/2015,23:02:59,napolitana,S,classic,12
